go_id	day_estimate	day_std_error	day_p_value	mian_estimate	mian_std_error	mian_p_value	adj_rsq	day_fdr_pvalue	mian_fdr_pvalue	num_genes	go_name	namespace	num_seq	frac_seq
GO:0046785	0.13619094768130294	0.0208828224794552	5.224320647127126e-06	-0.20197348340428933	0.03235428826741634	8.92622125903105e-06	0.7653616181786103	1.054922277896678e-05	3.2348480700919434e-05	17	microtubule polymerization	biological_process	17	1.0
GO:0046834	0.11204846103928011	0.021723872595276205	7.886300884174912e-05	-0.13972385687366545	0.033657348613851217	0.0006682459152195499	0.6324857929494289	0.00011506771257351774	0.001056278782656434	18	lipid phosphorylation	biological_process	17	0.9444444444444444
GO:0051051	0.20411611701204926	0.027373156838391036	9.379181741432622e-07	-0.29265308085345915	0.04240992844764189	2.5679759513985886e-06	0.8062956512790376	2.5570460313416457e-06	1.4135683016469227e-05	24	negative regulation of transport	biological_process	17	0.7083333333333334
GO:0051348	0.41246536732375855	0.04455777941036715	4.742858720931996e-08	-0.6323396718397315	0.06903450149122646	5.515248747512209e-08	0.8733981791120615	3.0094366901856756e-07	2.137758373220493e-06	22	negative regulation of transferase activity	biological_process	17	0.7727272727272727
GO:0051495	0.06906111886223863	0.018961381781772986	0.0020155557201574454	-0.09517428969653084	0.029377351300073132	0.004817448793057996	0.4676839074772282	0.0023095988747048363	0.006228797097913276	18	positive regulation of cytoskeleton organization	biological_process	17	0.9444444444444444
GO:0060099	0.16850996085296224	0.02069783520944304	2.8728058720639104e-07	-0.22612890950764522	0.032067682782661394	1.9454245218342342e-06	0.8246931299017946	1.0102983964279985e-06	1.2128293435071466e-05	17	regulation of phagocytosis, engulfment	biological_process	17	1.0
GO:0061065	0.3458622836592572	0.045259226969610496	6.771248647964456e-07	-0.36507874827611614	0.07012127204432399	7.131570307604762e-05	0.7786913431090952	1.9568549748961157e-06	0.00016014596799067115	25	regulation of dauer larval development	biological_process	17	0.68
GO:0072686	0.11152647589651905	0.017722238296180495	8.095889160562744e-06	-0.13806257187900262	0.02745751476566821	0.00010329867518833299	0.7221761617678232	1.5146873424221796e-05	0.00021643394149540598	18	mitotic spindle	cellular_component	17	0.9444444444444444
GO:0097190	0.25759578856359305	0.036086807996238424	1.6614053784603873e-06	-0.29058555358709004	0.055910209920611416	7.266131235928175e-05	0.7603934206792985	4.085911434199822e-06	0.00016275768836256202	21	apoptotic signaling pathway	biological_process	17	0.8095238095238095
GO:0097501	0.21160333496365197	0.06368248468443168	0.004026979801619771	0.04071096254446883	0.09866489403395921	0.6850431452102814	0.36535189504297627	0.004476374679730706	0.6916375582728945	18	stress response to metal ion	biological_process	17	0.9444444444444444
GO:0097526	0.08064546296853801	0.015492820188603101	7.147034205588192e-05	-0.07648419100387802	0.024003420560149754	0.005403492419828838	0.5994756206738925	0.0001052284226966453	0.006926259514417554	18	spliceosomal tri-snRNP complex	cellular_component	17	0.9444444444444444
GO:0098602	0.2559839267223554	0.043868284972653285	1.9873492671191266e-05	-0.1620002369072365	0.06796625021348268	0.029077718598101248	0.632582893823427	3.311629666610657e-05	0.03262779877936723	19	single organism cell adhesion	biological_process	17	0.8947368421052632
GO:0000387	0.06088864331480305	0.017329121241292208	0.0026639612487594838	-0.09414001831476783	0.02684844850897774	0.0027065331876315437	0.4770836885379671	0.003004328214129133	0.003700727510388836	16	spliceosomal snRNP assembly	biological_process	16	1.0
GO:0000578	0.16780367904918198	0.02545355986408719	4.56766169973779e-06	-0.12914541675222038	0.03943584800784556	0.004466284579827475	0.6973801637318771	9.339611021367524e-06	0.005846832162872532	17	embryonic axis specification	biological_process	16	0.9411764705882353
GO:0005666	0.04137224959312737	0.014205563746161623	0.009704125664316148	-0.03381234164678343	0.022009041397380233	0.14286896192326995	0.2711824711439056	0.010391865501186603	0.15099902733206302	16	DNA-directed RNA polymerase III complex	cellular_component	16	1.0
GO:0005746	0.04624108260826936	0.01429409270935691	0.004866878019018474	-0.024543027684663595	0.022146201572833223	0.2831971102208053	0.30953467070775886	0.005343376544279519	0.29254950609715863	16	mitochondrial respiratory chain	cellular_component	16	1.0
GO:0005838	0.047233352481315424	0.01315086848513505	0.0022492867414879996	-0.047585279807122016	0.020374975190903435	0.03203045183896782	0.40383866554309333	0.0025560728235010217	0.035716257428942855	18	proteasome regulatory particle	cellular_component	16	0.8888888888888888
GO:0005865	0.28609708139829154	0.0436054524285421	4.848297466778064e-06	-0.26810595793038267	0.06755903706465675	0.0009927796761957024	0.708277904658636	9.856914918204434e-06	0.0015001069175058792	17	striated muscle thin filament	cellular_component	16	0.9411764705882353
GO:0006006	0.16403106390432207	0.022090256651302195	9.915235539785485e-07	-0.22471001723972012	0.03422499675513634	4.805953053630899e-06	0.7985383608643437	2.666495470201738e-06	2.115805998672566e-05	17	glucose metabolic process	biological_process	16	0.9411764705882353
GO:0006469	0.42196295888586716	0.04532699116029005	4.3736877560104e-08	-0.6463906712538388	0.07022626082932235	5.1449877064079205e-08	0.8745746676707995	2.931358102346037e-07	2.1244569413256953e-06	21	negative regulation of protein kinase activity	biological_process	16	0.7619047619047619
GO:0006506	0.08193504356592901	0.017150257645615175	0.00017499362705488046	-0.06250981833293394	0.02657133058869782	0.030952178832791093	0.5365568939476257	0.00023799667203573747	0.034578781239891304	18	GPI anchor biosynthetic process	biological_process	16	0.8888888888888888
GO:0007031	0.13422847936689672	0.026233930569729242	8.591925129088787e-05	-0.08346777918401756	0.04064489619999629	0.055730032509581195	0.5645780916713423	0.0001243457995549132	0.06062638679962371	20	peroxisome organization	biological_process	16	0.8
GO:0008544	0.203623016312811	0.030936128696949842	4.659245856659552e-06	-0.1967886230738089	0.047930131414166896	0.0007375072770177439	0.7123039955305115	9.515962614460459e-06	0.0011454490199674541	21	epidermis development	biological_process	16	0.7619047619047619
GO:0010965	0.06295543515733541	0.01928125994807892	0.004560835563043411	-0.031622336695187735	0.02987294668299116	0.30460991073549676	0.3138200482932717	0.005025939313291966	0.3141234649169409	16	regulation of mitotic sister chromatid separation	biological_process	16	1.0
GO:0015718	0.20430355160702152	0.04566587012147937	0.00033389988427441836	-0.2186316103464779	0.07075129462726171	0.006643354802184587	0.533935017361628	0.00043016148385931213	0.008382945231631364	20	monocarboxylic acid transport	biological_process	16	0.8
GO:0017145	0.0940607879851832	0.019614964748935253	0.00016850437466928012	-0.1474883573969583	0.030389964022661052	0.00014914543782891984	0.6450381840881413	0.00022952123761293082	0.00029479794014677707	19	stem cell division	biological_process	16	0.8421052631578947
GO:0030004	0.24691622880819747	0.04385957993637639	3.0014097446754632e-05	-0.31074741452649796	0.067952763279264	0.0002701743963842403	0.6758227049534375	4.76961994185058e-05	0.0004851167661159118	17	cellular monovalent inorganic cation homeostasis	biological_process	16	0.9411764705882353
GO:0030641	0.24691622880819747	0.04385957993637639	3.0014097446754632e-05	-0.31074741452649796	0.067952763279264	0.0002701743963842403	0.6758227049534375	4.76961994185058e-05	0.0004851167661159118	17	regulation of cellular pH	biological_process	16	0.9411764705882353
GO:0030660	0.1357597789694962	0.04446925089404676	0.007194608895040638	-0.12220089980503945	0.06889734200812812	0.09403129776412554	0.3031979574676644	0.007802912201859767	0.10075589177490135	17	Golgi-associated vesicle membrane	cellular_component	16	0.9411764705882353
GO:0032153	0.12570799677319658	0.014341914289702093	1.0300349605108687e-07	-0.17186382857653346	0.02222029276416589	5.760812605581492e-07	0.847439914431527	5.004229794525556e-07	5.869445071858171e-06	18	cell division site	cellular_component	16	0.8888888888888888
GO:0032154	0.12570799677319658	0.014341914289702093	1.0300349605108687e-07	-0.17186382857653346	0.02222029276416589	5.760812605581492e-07	0.847439914431527	5.004229794525556e-07	5.869445071858171e-06	18	cleavage furrow	cellular_component	16	0.8888888888888888
GO:0032155	0.12570799677319658	0.014341914289702093	1.0300349605108687e-07	-0.17186382857653346	0.02222029276416589	5.760812605581492e-07	0.847439914431527	5.004229794525556e-07	5.869445071858171e-06	18	cell division site part	cellular_component	16	0.8888888888888888
GO:0033178	0.12842094935204781	0.028497628759412356	0.0003114770421893177	-0.1246437772960506	0.04415210140903788	0.011722146634925878	0.5253466958889355	0.00040419473524276085	0.014122018547346514	16	proton-transporting two-sector ATPase complex, catalytic domain	cellular_component	16	1.0
GO:0033206	0.134772531525475	0.03101067522960018	0.0004392835685961293	-0.26495112316966396	0.048045628254169165	3.7897371857247515e-05	0.6612493852608499	0.0005508035181483112	9.664978356350065e-05	16	meiotic cytokinesis	biological_process	16	1.0
GO:0033673	0.42196295888586716	0.04532699116029005	4.3736877560104e-08	-0.6463906712538388	0.07022626082932235	5.1449877064079205e-08	0.8745746676707995	2.931358102346037e-07	2.1244569413256953e-06	21	negative regulation of kinase activity	biological_process	16	0.7619047619047619
GO:0034250	0.0822934343912629	0.034892462741165704	0.030583450873967858	-0.17321918639389505	0.05405978042472021	0.005200170923462746	0.35882879820265445	0.03153863094753308	0.006689685971525308	16	positive regulation of cellular amide metabolic process	biological_process	16	1.0
GO:0040034	0.29327052763185724	0.051513954053354884	2.641903525381888e-05	-0.3997935202630405	0.07981187987765559	0.00010749000643068663	0.694827144937965	4.239886575837899e-05	0.00022415752218235587	23	regulation of development, heterochronic	biological_process	16	0.6956521739130435
GO:0044438	0.11337577299026376	0.021743579022105598	7.016992112923468e-05	-0.08881242501039505	0.033687880282402535	0.017325533677911068	0.584787001772622	0.00010339914824250035	0.020269964926322465	20	microbody part	cellular_component	16	0.8
GO:0044439	0.11337577299026376	0.021743579022105598	7.016992112923468e-05	-0.08881242501039505	0.033687880282402535	0.017325533677911068	0.584787001772622	0.00010339914824250035	0.020269964926322465	20	peroxisomal part	cellular_component	16	0.8
GO:0044450	0.313812096704059	0.028512732285826934	3.732386648250648e-09	-0.35483515300182544	0.04417550168684767	3.4543660855056224e-07	0.8850582226109415	5.570367780827648e-08	4.666636093572955e-06	18	microtubule organizing center part	cellular_component	16	0.8888888888888888
GO:0045727	0.0822934343912629	0.034892462741165704	0.030583450873967858	-0.17321918639389505	0.05405978042472021	0.005200170923462746	0.35882879820265445	0.03153863094753308	0.006689685971525308	16	positive regulation of translation	biological_process	16	1.0
GO:0046131	0.12802866102807142	0.03645482988657102	0.0026736804380193815	-0.13270556977817272	0.056480395600265326	0.031135779629596058	0.39511699406205136	0.003013383199107811	0.03476211338733236	20	pyrimidine ribonucleoside metabolic process	biological_process	16	0.8
GO:0048546	0.33075057838911287	0.034378512024955475	2.7200817882302887e-08	-0.28933790988721053	0.053263503501719496	4.482464939859013e-05	0.8389717519222977	2.0463737672635462e-07	0.00010888603525570328	19	digestive tract morphogenesis	biological_process	16	0.8421052631578947
GO:0048568	0.12050631069890574	0.01805447289763644	3.9131229020885515e-06	-0.1648304876584606	0.027972254287995286	1.773139767289363e-05	0.7606616545502254	8.237424007584283e-06	5.2256333968213784e-05	17	embryonic organ development	biological_process	16	0.9411764705882353
GO:0050770	0.22666979958909309	0.028265425382471804	3.5318884310008206e-07	-0.3827654232948439	0.04379234280832223	1.0716124125943407e-07	0.8510535487790212	1.1904266677645488e-06	2.7055479379553607e-06	27	regulation of axonogenesis	biological_process	16	0.5925925925925926
GO:0070482	0.29867005523796014	0.04921034813056744	1.251443823400598e-05	-0.2769598977713971	0.07624284460219331	0.0020579883429140593	0.6725300494861639	2.1897196635164535e-05	0.002871199699073371	23	response to oxygen levels	biological_process	16	0.6956521739130435
GO:0070972	0.10859572799462135	0.02674532562170151	0.0008135862676084516	-0.1062365724870979	0.041437213567359785	0.02012975936275552	0.4686650158593022	0.0009781687897140049	0.023340755683146013	16	protein localization to endoplasmic reticulum	biological_process	16	1.0
GO:0097194	0.21359101159795202	0.02688181954525895	4.005069317790271e-07	-0.2123815597719678	0.04164868707645429	8.9057206210917e-05	0.7873445676052284	1.2994788037127476e-06	0.00019200604434590693	17	execution phase of apoptosis	biological_process	16	0.9411764705882353
GO:0097610	0.12570799677319658	0.014341914289702093	1.0300349605108687e-07	-0.17186382857653346	0.02222029276416589	5.760812605581492e-07	0.847439914431527	5.004229794525556e-07	5.869445071858171e-06	18	cell surface furrow	cellular_component	16	0.8888888888888888
GO:0098803	0.04624108260826936	0.01429409270935691	0.004866878019018474	-0.024543027684663595	0.022146201572833223	0.2831971102208053	0.30953467070775886	0.005343376544279519	0.29254950609715863	16	respiratory chain complex	cellular_component	16	1.0
GO:1903364	0.1080465939748707	0.020889464762561774	7.653405350854197e-05	-0.16951205396671548	0.03236457932565789	6.686155189282907e-05	0.680773893054178	0.00011185263721781175	0.0001514792211244145	20	positive regulation of cellular protein catabolic process	biological_process	16	0.8
GO:1903827	0.0880808940596335	0.022207478413517362	0.0009975199957244574	-0.22784669008075434	0.03440661141424936	4.319049523717694e-06	0.7114562260179039	0.0011873018373676286	1.959507710124338e-05	20	regulation of cellular protein localization	biological_process	16	0.8
GO:0000077	0.04886276112988318	0.01825746780158865	0.015943313054454216	-0.10765060348103453	0.02828675945824934	0.0014132835563587273	0.4470889997589502	0.016751282955858496	0.0020486866512094398	16	DNA damage checkpoint	biological_process	15	0.9375
GO:0000097	0.0792405626911014	0.016963065210571955	0.00021913403980686197	-0.0201491140222416	0.02628130858564597	0.45379303843524343	0.5141737501749661	0.000291361665157073	0.4615590345294005	20	sulfur amino acid biosynthetic process	biological_process	15	0.75
GO:0000123	0.08948821162435543	0.014107477017918325	7.347781904503839e-06	-0.13122258227330558	0.02185707313332428	1.4236418825161024e-05	0.7528961095632718	1.4091984251994414e-05	4.4376809030178506e-05	15	histone acetyltransferase complex	cellular_component	15	1.0
GO:0000422	0.06534690677672235	0.02085395880703936	0.006053022231022824	-0.10129043601219788	0.03230956904525579	0.006034231424060833	0.41388454937940855	0.006600941062944156	0.007679539349821888	15	mitophagy	biological_process	15	1.0
GO:0000460	0.0715705624374266	0.030293964942358295	0.030335311116786272	-0.12365518517123956	0.046935210768196664	0.017388155907477394	0.2923176739986757	0.031318969149525144	0.02032988982493914	15	maturation of 5.8S rRNA	biological_process	15	1.0
GO:0005802	0.1296006126380766	0.02262895508059875	2.4666784654989946e-05	-0.2000500452369158	0.03505961593977061	2.5739539751573926e-05	0.7217586442427644	3.998261549077006e-05	6.870299307942561e-05	16	trans-Golgi network	cellular_component	15	0.9375
GO:0005892	0.11706699572669081	0.07901550006347019	0.15675276228174764	-0.12619174532530297	0.12242072493613726	0.3170761435863345	0.03142598458214263	0.1580826782513326	0.3264126813016365	39	acetylcholine-gated channel complex	cellular_component	15	0.38461538461538464
GO:0006334	0.21312088078550906	0.018026171904200465	1.2628724228524821e-09	-0.23218760416163264	0.027928406838696577	2.153625764606066e-07	0.8970586699396793	2.7798784320320686e-08	3.5887053628902954e-06	18	nucleosome assembly	biological_process	15	0.8333333333333334
GO:0006937	0.18969365120803025	0.0299751796300885	7.562516840204068e-06	-0.03822427071616884	0.04644130857184641	0.421866617764196	0.6721341753475896	1.4405948211628048e-05	0.4303136038178269	25	regulation of muscle contraction	biological_process	15	0.6
GO:0007350	0.16754143584213277	0.027195932607156262	1.0468941706738771e-05	-0.10242739005515009	0.042135350436408855	0.02641848218475493	0.6579350376473163	1.9008271958365816e-05	0.029812755528745596	19	blastoderm segmentation	biological_process	15	0.7894736842105263
GO:0008593	0.10803405492000631	0.01609202174476804	3.6374891707646647e-06	-0.11801717428214097	0.024931778778849254	0.0001920249635753612	0.7328157871998566	7.716680032407325e-06	0.000366574421900288	18	regulation of Notch signaling pathway	biological_process	15	0.8333333333333334
GO:0008645	0.3012284669287996	0.049437440701559046	1.1942489868195587e-05	-0.41262440436427805	0.07659468490119885	4.915531137859299e-05	0.7248454096568624	2.1020196875609804e-05	0.00011629346882749272	26	hexose transport	biological_process	15	0.5769230769230769
GO:0009620	1.3932405559379673	0.19916096220443338	2.1558304256628125e-06	-0.292469576821423	0.3085651467428629	0.35649228290011137	0.7162444518938755	5.104708697153778e-06	0.3659330687454799	20	response to fungus	biological_process	15	0.75
GO:0015749	0.3012284669287996	0.049437440701559046	1.1942489868195587e-05	-0.41262440436427805	0.07659468490119885	4.915531137859299e-05	0.7248454096568624	2.1020196875609804e-05	0.00011629346882749272	26	monosaccharide transport	biological_process	15	0.5769230769230769
GO:0015758	0.3012284669287996	0.049437440701559046	1.1942489868195587e-05	-0.41262440436427805	0.07659468490119885	4.915531137859299e-05	0.7248454096568624	2.1020196875609804e-05	0.00011629346882749272	26	glucose transport	biological_process	15	0.5769230769230769
GO:0030055	0.08180117173188926	0.017392953627746486	0.00020484494033157615	-0.10068835347246995	0.02694734564963824	0.0016424224653479162	0.5832324396460278	0.00027515091484922805	0.0023446271062572735	16	cell-substrate junction	cellular_component	15	0.9375
GO:0030865	0.10788273433843269	0.01757345452009314	1.0918859174999878e-05	-0.10175895084184672	0.027227000275312278	0.0016390632478929682	0.6792932050269462	1.9704783308729535e-05	0.0023417065472701617	16	cortical cytoskeleton organization	biological_process	15	0.9375
GO:0031497	0.21312088078550906	0.018026171904200465	1.2628724228524821e-09	-0.23218760416163264	0.027928406838696577	2.153625764606066e-07	0.8970586699396793	2.7798784320320686e-08	3.5887053628902954e-06	18	chromatin assembly	biological_process	15	0.8333333333333334
GO:0034608	0.34821774609747086	0.07353032322392272	0.00019117316717974476	-0.3307301654184448	0.11392240087869383	0.009896953096647383	0.5498462896765614	0.0002580331242100567	0.012061700185456105	18	vulval location	biological_process	15	0.8333333333333334
GO:0035282	0.16754143584213277	0.027195932607156262	1.0468941706738771e-05	-0.10242739005515009	0.042135350436408855	0.02641848218475493	0.6579350376473163	1.9008271958365816e-05	0.029812755528745596	19	segmentation	biological_process	15	0.7894736842105263
GO:0035428	0.3012284669287996	0.049437440701559046	1.1942489868195587e-05	-0.41262440436427805	0.07659468490119885	4.915531137859299e-05	0.7248454096568624	2.1020196875609804e-05	0.00011629346882749272	26	hexose transmembrane transport	biological_process	15	0.5769230769230769
GO:0042147	0.08205002402291177	0.02218662210088744	0.0017848905764096296	-0.11634633432215163	0.034374298198366425	0.0035225672331551244	0.48299545742097305	0.0020625145157085996	0.00471173096527801	15	retrograde transport, endosome to Golgi	biological_process	15	1.0
GO:0042180	0.15026738226321587	0.021952715289917112	2.8461863815863827e-06	-0.10985693361870116	0.03401190042396157	0.004919822876605419	0.7113790637301831	6.280631582139257e-06	0.006351950897166881	18	cellular ketone metabolic process	biological_process	15	0.8333333333333334
GO:0042398	0.11764979385001055	0.019953169941970182	1.7603304794085943e-05	-0.03483151277434013	0.03091395393445361	0.2755127642975268	0.6348071834237997	2.9638047637257067e-05	0.28494156539587606	17	cellular modified amino acid biosynthetic process	biological_process	15	0.8823529411764706
GO:0043596	0.06236511986452618	0.013007267086402808	0.00016876157420144292	-0.04418394232582982	0.02015248988965845	0.04254906836367055	0.53454071846992	0.00022969609679478832	0.047004330168788466	15	nuclear replication fork	cellular_component	15	1.0
GO:0043624	0.05250699590486452	0.019700148107854427	0.01631290513218569	-0.12224670380492238	0.030521940768274306	0.0009168036555798327	0.4677060897471914	0.01711942898804419	0.0013923857903738004	16	cellular protein complex disassembly	biological_process	15	0.9375
GO:0043628	0.050022203239551324	0.014155063332169697	0.002549701791266401	-0.05438382394558185	0.02193079982091105	0.02391568835535328	0.405399789086066	0.002880936814846637	0.027369494440048076	15	ncRNA 3'-end processing	biological_process	15	1.0
GO:0044804	0.049800654438349065	0.02400097122572805	0.05348675876247976	-0.06895727465491769	0.03718531546677348	0.08110953613725598	0.17717513813125563	0.05468285027150311	0.08722454941660279	15	nucleophagy	biological_process	15	1.0
GO:0045144	0.1276251453677708	0.02315383913107598	3.809217197016559e-05	-0.14108841480413778	0.03587283215576904	0.0010721031685081517	0.6463036753016727	5.921389940959481e-05	0.0016117706150506192	15	meiotic sister chromatid segregation	biological_process	15	1.0
GO:0046323	0.3012284669287996	0.049437440701559046	1.1942489868195587e-05	-0.41262440436427805	0.07659468490119885	4.915531137859299e-05	0.7248454096568624	2.1020196875609804e-05	0.00011629346882749272	26	glucose import	biological_process	15	0.5769230769230769
GO:0046686	0.3688825908610412	0.048500617759208525	7.212837397905057e-07	0.2198066103193563	0.07514324127751447	0.009444708458439607	0.8137539856814754	2.070932219076444e-06	0.011565875811399602	17	response to cadmium ion	biological_process	15	0.8823529411764706
GO:0046854	0.11171545778940058	0.01916126092407434	2.007277358115651e-05	-0.1290447449595884	0.029687029141515508	0.0004384959590086618	0.6787956018708212	3.341713846424095e-05	0.0007417820634842922	15	phosphatidylinositol phosphorylation	biological_process	15	1.0
GO:0048786	0.19934733186782397	0.03388638247537712	1.808071987435426e-05	-0.11228164248173222	0.05250103466745934	0.047274535191282246	0.6339456095525581	3.0355860203365014e-05	0.051839173583060415	15	presynaptic active zone	cellular_component	15	1.0
GO:0050803	0.11231778777375802	0.020978571826326398	5.2616537580561195e-05	-0.19271003403330092	0.032502635167033736	1.6496529295026898e-05	0.7171563231996848	7.936995474292776e-05	4.951735981992081e-05	21	regulation of synapse structure or activity	biological_process	15	0.7142857142857143
GO:0051225	0.06291746486415205	0.027701214924046556	0.03641126497772331	-0.12444380803927627	0.042918197187760604	0.009971905844417768	0.3156165843918096	0.03741860833157387	0.012144745984014264	16	spindle assembly	biological_process	15	0.9375
GO:0051233	0.05876003067837041	0.01571172121860617	0.0016303416463108824	-0.11518106915577533	0.02434256949625364	0.00019281250587113358	0.5854686850523643	0.001888823362815012	0.0003676841689499799	15	spindle midzone	cellular_component	15	1.0
GO:0051453	0.26141803697641885	0.047545571710480336	3.917565984952134e-05	-0.33269009727077076	0.07366356413140032	0.00030490750224031866	0.6667424538270196	6.06865347625513e-05	0.0005431069695249631	16	regulation of intracellular pH	biological_process	15	0.9375
GO:0051781	0.10065772027256786	0.027537579794758724	0.0019590944286349567	-0.15441941668933734	0.04266467311797247	0.002117939215572347	0.4968714721979558	0.002247789810975629	0.0029456206094894653	15	positive regulation of cell division	biological_process	15	1.0
GO:0061726	0.06534690677672235	0.02085395880703936	0.006053022231022824	-0.10129043601219788	0.03230956904525579	0.006034231424060833	0.41388454937940855	0.006600941062944156	0.007679539349821888	15	mitochondrion disassembly	biological_process	15	1.0
GO:0070265	0.1376117675633069	0.019930507699624796	2.5490624106894222e-06	-0.10450176667640663	0.030878842745707447	0.0035259094223236698	0.7167253384149057	5.789781246190115e-06	0.004712666041981337	18	necrotic cell death	biological_process	15	0.8333333333333334
GO:0071417	0.2375965302223384	0.03388657417626589	2.0935730985447555e-06	-0.2487321327645655	0.05250133167452448	0.00019039228169698112	0.7457258424693736	4.990428923402806e-06	0.0003638472007135234	15	cellular response to organonitrogen compound	biological_process	15	1.0
GO:0072528	0.1191344762973572	0.03702437254848473	0.005051062321451017	-0.09300074991210602	0.05736280253937888	0.12335792220129331	0.3200507764029208	0.0055421809963982546	0.13107698169541476	20	pyrimidine-containing compound biosynthetic process	biological_process	15	0.75
GO:0090257	0.18969365120803025	0.0299751796300885	7.562516840204068e-06	-0.03822427071616884	0.04644130857184641	0.421866617764196	0.6721341753475896	1.4405948211628048e-05	0.4303136038178269	25	regulation of muscle system process	biological_process	15	0.6
GO:0090382	0.12954263278507241	0.018171884943103362	1.69028916340656e-06	-0.17570744987989	0.028154163757792342	8.954851707172202e-06	0.7832847995927626	4.145509736387753e-06	3.2386410940949365e-05	15	phagosome maturation	biological_process	15	1.0
GO:1903052	0.09457633952041379	0.022760631998141604	0.000662643011395324	-0.1625793611442511	0.03526362633886957	0.00024947209917578617	0.5982132816825698	0.0008026443541561567	0.00045435010503618663	18	positive regulation of proteolysis involved in cellular protein catabolic process	biological_process	15	0.8333333333333334
GO:1904659	0.3012284669287996	0.049437440701559046	1.1942489868195587e-05	-0.41262440436427805	0.07659468490119885	4.915531137859299e-05	0.7248454096568624	2.1020196875609804e-05	0.00011629346882749272	26	glucose transmembrane transport	biological_process	15	0.5769230769230769
GO:0000079	0.18256751230479568	0.027005643651692588	3.332364494032268e-06	-0.19411997817227006	0.04184053091547321	0.00023447873726077173	0.7327203926924111	7.193227473195562e-06	0.00043459000887313513	15	regulation of cyclin-dependent protein serine/threonine kinase activity	biological_process	14	0.9333333333333333
GO:0000209	0.09002126590588744	0.027626991071563457	0.004626770557692693	-0.06678163208611687	0.042803200284352604	0.13713387089310175	0.32377769030717096	0.005095448983549148	0.14528205098181843	21	protein polyubiquitination	biological_process	14	0.6666666666666666
GO:0000466	0.07397336222470112	0.028437477810055182	0.01863131963640289	-0.11983238233113926	0.04405890801255254	0.014559435048463106	0.32428440292638194	0.019483661531792578	0.017294785270759307	14	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process	14	1.0
GO:0001706	0.13344157192354406	0.026757344985696808	0.0001125769949175774	-0.10626747204229457	0.04145583547385147	0.02014661973996731	0.5623650562568342	0.00015743120152003176	0.023340755683146013	18	endoderm formation	biological_process	14	0.7777777777777778
GO:0001711	0.13344157192354406	0.026757344985696808	0.0001125769949175774	-0.10626747204229457	0.04145583547385147	0.02014661973996731	0.5623650562568342	0.00015743120152003176	0.023340755683146013	18	endodermal cell fate commitment	biological_process	14	0.7777777777777778
GO:0005732	0.09915040235953014	0.02049938948281539	0.00015440638134788973	-0.10366855859124989	0.03176022576859806	0.004570778531424434	0.5725631879148687	0.00021210059933997487	0.005966104042115495	14	small nucleolar ribonucleoprotein complex	cellular_component	14	1.0
GO:0005770	0.16663374783312399	0.046825447655439216	0.0024164596127363856	-0.09518581525566988	0.07254785760810716	0.20694753848598524	0.36210541036458965	0.002737323690920569	0.21641493320851124	16	late endosome	cellular_component	14	0.875
GO:0005778	0.13177628537838304	0.025094869983846788	6.501708990679244e-05	-0.10266712936924166	0.038880120648896815	0.017172436035317807	0.5881264135394317	9.628361403971006e-05	0.020130475641664463	14	peroxisomal membrane	cellular_component	14	1.0
GO:0005788	0.05541930314588969	0.039048494950756234	0.1739041857158824	-0.0948294818416843	0.06049882688455811	0.13543159422945905	0.07384626654964821	0.1751814480968465	0.14356393133836237	14	endoplasmic reticulum lumen	cellular_component	14	1.0
GO:0005818	0.10200101347139494	0.00980625907905037	8.666779974053292e-09	-0.0914935027200131	0.015193086728611678	1.3730418874361605e-05	0.8603408536070865	1.0099914178913083e-07	4.356109760317926e-05	14	aster	cellular_component	14	1.0
GO:0005839	0.03300944968324066	0.015170601429245343	0.04395777345586002	-0.01902621196292598	0.023504198836856047	0.4294234189990396	0.12777028787925004	0.04506998854042462	0.4375211177573072	14	proteasome core complex	cellular_component	14	1.0
GO:0005852	0.05054960888076153	0.013423060123383661	0.0015408740017449842	-0.053249380671628675	0.020796688622435017	0.02026801993406306	0.43626390522299463	0.0017863318238695103	0.02346615554703535	14	eukaryotic translation initiation factor 3 complex	cellular_component	14	1.0
GO:0005921	0.2827792381541664	0.05487441513766517	7.9626429610441e-05	-0.28605889239995574	0.08501832774839602	0.003678428813678554	0.601427781408766	0.00011599176797011135	0.0048872120527487795	25	gap junction	cellular_component	14	0.56
GO:0006120	0.08481622083176447	0.018894700826443997	0.000323344589485415	-0.05798030172213066	0.029274040799168226	0.06405358180342957	0.49677546115574744	0.0004177705819220978	0.06917476460055418	14	mitochondrial electron transport, NADH to ubiquinone	biological_process	14	1.0
GO:0006221	0.12184783296068115	0.04049449557073748	0.00790162233620242	-0.08746504216023286	0.06273915244111365	0.18124110703693982	0.2803974449697666	0.008548903292141332	0.1906506748359078	18	pyrimidine nucleotide biosynthetic process	biological_process	14	0.7777777777777778
GO:0006270	0.03838957400732651	0.010835295499026848	0.002499661386213985	-0.004077184336904153	0.016787399039715406	0.8110109432316029	0.36936203493573694	0.002826186589486072	0.8142074953727184	14	DNA replication initiation	biological_process	14	1.0
